COUNTYFP,deaths_avg_per_100k,state,state_po,CTYNAME,party_winner_2020,totalvotes_2020,fractionalvotes_2020,party_winner_2016,totalvotes_2016,fractionalvotes_2016,changecolor,_merge,pct_increase,segmentname
45061,0.8171673819742489,SOUTH CAROLINA,SC,LEE,DEMOCRAT,8431.0,0.6320721148143755,DEMOCRAT,8156.0,0.6374448258950466,#030D97,both,-0.5372711080671055,Stayed Democrat
19079,0.8167187500000017,IOWA,IA,HAMILTON,REPUBLICAN,7943.0,0.6272189349112426,REPUBLICAN,7694.0,0.5800623862750195,#970D03,both,4.7156548636223095,Stayed Republican
5113,0.816537634408604,ARKANSAS,AR,POLK,REPUBLICAN,8490.0,0.8286219081272085,REPUBLICAN,8231.0,0.8040335317701373,#970D03,both,2.458837635707123,Stayed Republican
28027,0.8159656652360516,MISSISSIPPI,MS,COAHOMA,DEMOCRAT,8501.0,0.7081519821197506,DEMOCRAT,8912.0,0.7156642728904847,#030D97,both,-0.751229077073412,Stayed Democrat
48061,0.8149032258064516,TEXAS,TX,CAMERON,DEMOCRAT,114174.0,0.5610997249811691,DEMOCRAT,92079.0,0.6451199513461267,#030D97,both,-8.402022636495754,Stayed Democrat
47075,0.8145494505494508,TENNESSEE,TN,HAYWOOD,DEMOCRAT,7439.0,0.5393198010485281,DEMOCRAT,6834.0,0.5430201931518877,#030D97,both,-0.37003921033595955,Stayed Democrat
47135,0.8143722943722922,TENNESSEE,TN,PERRY,REPUBLICAN,3428.0,0.80950991831972,REPUBLICAN,2855.0,0.7590192644483362,#970D03,both,5.0490653871383735,Stayed Republican
48489,0.813501094091902,TEXAS,TX,WILLACY,DEMOCRAT,5549.0,0.5601009190845198,DEMOCRAT,5095.0,0.6716388616290481,#030D97,both,-11.153794254452832,Stayed Democrat
48335,0.8133408071748883,TEXAS,TX,MITCHELL,REPUBLICAN,2579.0,0.8414113997673517,REPUBLICAN,2196.0,0.8105646630236795,#970D03,both,3.084673674367222,Stayed Republican
20101,0.812493765586035,KANSAS,KS,LANE,REPUBLICAN,895.0,0.8513966480446927,REPUBLICAN,871.0,0.8243398392652124,#970D03,both,2.7056808779480357,Stayed Republican
31091,0.8124653739612188,NEBRASKA,NE,HOOKER,REPUBLICAN,442.0,0.8506787330316742,REPUBLICAN,417.0,0.8513189448441247,#970D03,both,-0.06402118124505529,Stayed Republican
12055,0.8116630669546441,FLORIDA,FL,HIGHLANDS,REPUBLICAN,52170.0,0.668449300364194,REPUBLICAN,45686.0,0.6471347896510966,#970D03,both,2.1314510713097423,Stayed Republican
51005,0.8111648351648338,VIRGINIA,VA,ALLEGHANY,REPUBLICAN,8203.0,0.7142508838229916,REPUBLICAN,7325.0,0.6653924914675768,#970D03,both,4.885839235541479,Stayed Republican
1091,0.8109388646288195,ALABAMA,AL,MARENGO,DEMOCRAT,10900.0,0.50348623853211,DEMOCRAT,10994.0,0.5107331271602692,#030D97,both,-0.7246888628159143,Stayed Democrat
19005,0.8097654584221747,IOWA,IA,ALLAMAKEE,REPUBLICAN,7422.0,0.6391808137968202,REPUBLICAN,6923.0,0.5912176801964466,#970D03,both,4.796313360037363,Stayed Republican
46021,0.8096378830083566,SOUTH DAKOTA,SD,CAMPBELL,REPUBLICAN,873.0,0.8556701030927835,REPUBLICAN,831.0,0.8471720818291215,#970D03,both,0.8498021263661948,Stayed Republican
48353,0.8094638694638713,TEXAS,TX,NOLAN,REPUBLICAN,5357.0,0.7711405637483666,REPUBLICAN,4857.0,0.7313156269302038,#970D03,both,3.9824936818162793,Stayed Republican
13309,0.8073464912280692,GEORGIA,GA,WHEELER,REPUBLICAN,2285.0,0.6927789934354486,REPUBLICAN,2102.0,0.6760228353948621,#970D03,both,1.67561580405865,Stayed Republican
45039,0.8072435897435865,SOUTH CAROLINA,SC,FAIRFIELD,DEMOCRAT,12136.0,0.6082729070533949,DEMOCRAT,11267.0,0.6164018816011361,#030D97,both,-0.8128974547741197,Stayed Democrat
42093,0.8063714902807766,PENNSYLVANIA,PA,MONTOUR,REPUBLICAN,9771.0,0.5980964077371814,REPUBLICAN,8556.0,0.6180458158017765,#970D03,both,-1.9949408064595109,Stayed Republican
12063,0.8057419354838722,FLORIDA,FL,JACKSON,REPUBLICAN,22419.0,0.6908425888755074,REPUBLICAN,21041.0,0.6775818639798489,#970D03,both,1.3260724895658549,Stayed Republican
48337,0.8055579868708997,TEXAS,TX,MONTAGUE,REPUBLICAN,9819.0,0.8773805886546492,REPUBLICAN,8604.0,0.8747094374709438,#970D03,both,0.26711511837054225,Stayed Republican
51570,0.804830699774265,VIRGINIA,VA,COLONIAL HEIGHTS CITY,REPUBLICAN,9160.0,0.6557860262008733,REPUBLICAN,8457.0,0.6717512120137165,#970D03,both,-1.596518581284312,Stayed Republican
13321,0.804827586206897,GEORGIA,GA,WORTH,REPUBLICAN,9285.0,0.7355950457727517,REPUBLICAN,8295.0,0.7416515973477998,#970D03,both,-0.6056551575048141,Stayed Republican
5021,0.8044966442953017,ARKANSAS,AR,CLAY,REPUBLICAN,5183.0,0.78834651746093,REPUBLICAN,5200.0,0.7271153846153846,#970D03,both,6.123113284554538,Stayed Republican
48315,0.8035469107551475,TEXAS,TX,MARION,REPUBLICAN,4864.0,0.7134046052631579,REPUBLICAN,4238.0,0.7038697498820198,#970D03,both,0.9534855381138074,Stayed Republican
13181,0.8006681034482778,GEORGIA,GA,LINCOLN,REPUBLICAN,4650.0,0.6836559139784947,REPUBLICAN,4102.0,0.6725987323256948,#970D03,both,1.1057181652799897,Stayed Republican
28157,0.7988387096774223,MISSISSIPPI,MS,WILKINSON,DEMOCRAT,4127.0,0.6661012842258299,DEMOCRAT,4218.0,0.677335229966809,#030D97,both,-1.1233945740979023,Stayed Democrat
47039,0.7981573033707868,TENNESSEE,TN,DECATUR,REPUBLICAN,5241.0,0.8069070788017554,REPUBLICAN,4592.0,0.7813588850174216,#970D03,both,2.5548193784333817,Stayed Republican
13035,0.7967965367965348,GEORGIA,GA,BUTTS,REPUBLICAN,11771.0,0.71412794155127,REPUBLICAN,9514.0,0.7060121925583351,#970D03,both,0.8115748992934879,Stayed Republican
22065,0.7964847161572076,LOUISIANA,LA,MADISON,DEMOCRAT,4670.0,0.5683083511777302,DEMOCRAT,4732.0,0.5798816568047337,#030D97,both,-1.1573305627003538,Stayed Democrat
54009,0.7964125560538102,WEST VIRGINIA,WV,BROOKE,REPUBLICAN,10656.0,0.7080518018018018,REPUBLICAN,9613.0,0.6891709143867679,#970D03,both,1.888088741503391,Stayed Republican
48093,0.7952212389380532,TEXAS,TX,COMANCHE,REPUBLICAN,6086.0,0.8506408149852119,REPUBLICAN,5237.0,0.8273820889822417,#970D03,both,2.3258726002970187,Stayed Republican
1093,0.7943412526997841,ALABAMA,AL,MARION,REPUBLICAN,13807.0,0.8839718983124502,REPUBLICAN,12984.0,0.8682994454713494,#970D03,both,1.5672452841100748,Stayed Republican
16061,0.7941573033707869,IDAHO,ID,LEWIS,REPUBLICAN,1870.0,0.7962566844919786,REPUBLICAN,1590.0,0.7559748427672957,#970D03,both,4.028184172468297,Stayed Republican
1013,0.7941176470588246,ALABAMA,AL,BUTLER,REPUBLICAN,9488.0,0.5752529510961214,REPUBLICAN,8732.0,0.5612688960146587,#970D03,both,1.398405508146272,Stayed Republican
17071,0.7939220183486241,ILLINOIS,IL,HENDERSON,REPUBLICAN,3647.0,0.6564299424184261,REPUBLICAN,3518.0,0.6125639567936327,#970D03,both,4.386598562479338,Stayed Republican
13261,0.7937500000000021,GEORGIA,GA,SUMTER,DEMOCRAT,12150.0,0.52,DEMOCRAT,10974.0,0.5030071077091307,#030D97,both,1.699289229086931,Stayed Democrat
5079,0.7933974358974355,ARKANSAS,AR,LINCOLN,REPUBLICAN,3875.0,0.704258064516129,REPUBLICAN,3826.0,0.641662310507057,#970D03,both,6.259575400907202,Stayed Republican
30027,0.7917112299465231,MONTANA,MT,FERGUS,REPUBLICAN,6507.0,0.7482710926694329,REPUBLICAN,5840.0,0.7309931506849315,#970D03,both,1.7277941984501388,Stayed Republican
48049,0.7907974137931016,TEXAS,TX,BROWN,REPUBLICAN,15969.0,0.8577869622393387,REPUBLICAN,14026.0,0.8567660059888778,#970D03,both,0.1020956250460947,Stayed Republican
48391,0.7905250596658718,TEXAS,TX,REFUGIO,REPUBLICAN,3366.0,0.6565656565656566,REPUBLICAN,2948.0,0.6207598371777476,#970D03,both,3.5805819387908944,Stayed Republican
1055,0.7901742919389972,ALABAMA,AL,ETOWAH,REPUBLICAN,47728.0,0.7443848474689909,REPUBLICAN,44164.0,0.7325649850557014,#970D03,both,1.1819862413289473,Stayed Republican
13269,0.7899782135076241,GEORGIA,GA,TAYLOR,REPUBLICAN,3839.0,0.6298515238343319,REPUBLICAN,3408.0,0.6056338028169014,#970D03,both,2.421772101743047,Stayed Republican
19149,0.7896222222222207,IOWA,IA,PLYMOUTH,REPUBLICAN,14188.0,0.7411192557090499,REPUBLICAN,13190.0,0.7338893100833965,#970D03,both,0.7229945625653378,Stayed Republican
22077,0.7885807860262048,LOUISIANA,LA,POINTE COUPEE,REPUBLICAN,12371.0,0.6064990704065961,REPUBLICAN,11761.0,0.577246832752317,#970D03,both,2.925223765427909,Stayed Republican
28005,0.7884429824561411,MISSISSIPPI,MS,AMITE,REPUBLICAN,7196.0,0.6257643135075042,REPUBLICAN,7050.0,0.6083687943262411,#970D03,both,1.739551918126303,Stayed Republican
48341,0.788348017621148,TEXAS,TX,MOORE,REPUBLICAN,5508.0,0.7913943355119826,REPUBLICAN,5284.0,0.7526495079485238,#970D03,both,3.874482756345876,Stayed Republican
28133,0.7877489177489153,MISSISSIPPI,MS,SUNFLOWER,DEMOCRAT,9681.0,0.7004441689908067,DEMOCRAT,9598.0,0.7006668055844968,#030D97,both,-0.022263659369003985,Stayed Democrat
38009,0.7877475247524739,NORTH DAKOTA,ND,BOTTINEAU,REPUBLICAN,3471.0,0.7418611351195621,REPUBLICAN,3494.0,0.7137950772753291,#970D03,both,2.8066057844232994,Stayed Republican
8017,0.787524038461539,COLORADO,CO,CHEYENNE,REPUBLICAN,1136.0,0.8741197183098591,REPUBLICAN,1102.0,0.8393829401088929,#970D03,both,3.473677820096621,Stayed Republican
13005,0.7860879120879092,GEORGIA,GA,BACON,REPUBLICAN,4668.0,0.8607540702656384,REPUBLICAN,4020.0,0.83681592039801,#970D03,both,2.3938149867628433,Stayed Republican
19133,0.7859606986899567,IOWA,IA,MONONA,REPUBLICAN,4728.0,0.689932318104907,REPUBLICAN,4572.0,0.6824146981627297,#970D03,both,0.7517619942177256,Stayed Republican
4015,0.785786026200873,ARIZONA,AZ,MOHAVE,REPUBLICAN,104668.0,0.750324836626285,REPUBLICAN,79943.0,0.7290444441664686,#970D03,both,2.128039245981639,Stayed Republican
13175,0.7849462365591415,GEORGIA,GA,LAURENS,REPUBLICAN,22729.0,0.6376435390910291,REPUBLICAN,19530.0,0.635483870967742,#970D03,both,0.21596681232871617,Stayed Republican
12045,0.7845353982300898,FLORIDA,FL,GULF,REPUBLICAN,8163.0,0.7488668381722406,REPUBLICAN,7293.0,0.7307006718771425,#970D03,both,1.8166166295098152,Stayed Republican
47131,0.7828351648351661,TENNESSEE,TN,OBION,REPUBLICAN,13521.0,0.7980178980844612,REPUBLICAN,12249.0,0.7776961384602825,#970D03,both,2.0321759624178704,Stayed Republican
46137,0.7828297362110316,SOUTH DAKOTA,SD,ZIEBACH,DEMOCRAT,906.0,0.5309050772626932,REPUBLICAN,767.0,0.47979139504563234,#11A3D6,both,5.111368221706086,To Democrat
28141,0.7828256070640202,MISSISSIPPI,MS,TISHOMINGO,REPUBLICAN,9138.0,0.8681330706938061,REPUBLICAN,8371.0,0.8560506510572213,#970D03,both,1.208241963658474,Stayed Republican
19035,0.7826157407407395,IOWA,IA,CHEROKEE,REPUBLICAN,6518.0,0.6919300398895367,REPUBLICAN,6258.0,0.6698625759028444,#970D03,both,2.206746398669235,Stayed Republican
21095,0.7811298076923089,KENTUCKY,KY,HARLAN,REPUBLICAN,10971.0,0.8537963722541245,REPUBLICAN,10757.0,0.8486566886678442,#970D03,both,0.5139683586280364,Stayed Republican
47153,0.7806637168141592,TENNESSEE,TN,SEQUATCHIE,REPUBLICAN,7252.0,0.8073634859349145,REPUBLICAN,5694.0,0.7799438004917457,#970D03,both,2.741968544316875,Stayed Republican
47055,0.7792290748898688,TENNESSEE,TN,GILES,REPUBLICAN,13203.0,0.7410437021888965,REPUBLICAN,11137.0,0.7156325760976924,#970D03,both,2.5411126091204106,Stayed Republican
22003,0.7783514099783101,LOUISIANA,LA,ALLEN,REPUBLICAN,9810.0,0.7720693170234455,REPUBLICAN,9245.0,0.7427798810167658,#970D03,both,2.928943600667966,Stayed Republican
51670,0.7781140350877179,VIRGINIA,VA,HOPEWELL CITY,DEMOCRAT,9628.0,0.5639800581636892,DEMOCRAT,9008.0,0.5244227353463587,#030D97,both,3.9557322817330487,Stayed Democrat
20129,0.778008948545861,KANSAS,KS,MORTON,REPUBLICAN,1198.0,0.8631051752921536,REPUBLICAN,1192.0,0.834731543624161,#970D03,both,2.837363166799256,Stayed Republican
31143,0.777567567567568,NEBRASKA,NE,POLK,REPUBLICAN,2879.0,0.7957624175060785,REPUBLICAN,2582.0,0.7854376452362509,#970D03,both,1.0324772269827531,Stayed Republican
13095,0.7771002132196168,GEORGIA,GA,DOUGHERTY,DEMOCRAT,35311.0,0.6960154059641471,DEMOCRAT,34087.0,0.6838677501686861,#030D97,both,1.2147655795461065,Stayed Democrat
13155,0.7764782608695636,GEORGIA,GA,IRWIN,REPUBLICAN,4168.0,0.7519193857965452,REPUBLICAN,3670.0,0.7400544959128066,#970D03,both,1.1864889883738572,Stayed Republican
19119,0.7757555555555566,IOWA,IA,LYON,REPUBLICAN,6863.0,0.8331633396473845,REPUBLICAN,6377.0,0.8141759448016309,#970D03,both,1.8987394845753625,Stayed Republican
45027,0.774806034482758,SOUTH CAROLINA,SC,CLARENDON,REPUBLICAN,16733.0,0.4996713081933903,DEMOCRAT,15395.0,0.5022409873335498,#AB5A68,both,-0.2569679140159542,To Republican
30069,0.7747547169811319,MONTANA,MT,PETROLEUM,REPUBLICAN,348.0,0.8563218390804598,REPUBLICAN,322.0,0.8633540372670807,#970D03,both,-0.703219818662093,Stayed Republican
8061,0.7730434782608694,COLORADO,CO,KIOWA,REPUBLICAN,903.0,0.8803986710963455,REPUBLICAN,855.0,0.8514619883040936,#970D03,both,2.893668279225192,Stayed Republican
5101,0.773039647577091,ARKANSAS,AR,NEWTON,REPUBLICAN,3998.0,0.7983991995997999,REPUBLICAN,3753.0,0.7660538236077804,#970D03,both,3.2345375992019476,Stayed Republican
37123,0.7723043478260865,NORTH CAROLINA,NC,MONTGOMERY,REPUBLICAN,12849.0,0.6546034710872441,REPUBLICAN,11540.0,0.6178509532062392,#970D03,both,3.6752517881004976,Stayed Republican
22027,0.7708639308855298,LOUISIANA,LA,CLAIBORNE,REPUBLICAN,6580.0,0.5729483282674772,REPUBLICAN,6421.0,0.5583242485594144,#970D03,both,1.4624079708062787,Stayed Republican
42067,0.770543478260867,PENNSYLVANIA,PA,JUNIATA,REPUBLICAN,12043.0,0.8012123225110023,REPUBLICAN,10454.0,0.7913717237421083,#970D03,both,0.9840598768893982,Stayed Republican
45089,0.7698692810457544,SOUTH CAROLINA,SC,WILLIAMSBURG,DEMOCRAT,15985.0,0.6436659368157648,DEMOCRAT,15054.0,0.6611531818785705,#030D97,both,-1.7487245062805745,Stayed Democrat
45067,0.7683877995642715,SOUTH CAROLINA,SC,MARION,DEMOCRAT,14704.0,0.6033732317736671,DEMOCRAT,14276.0,0.6002381619501261,#030D97,both,0.3135069823540948,Stayed Democrat
17125,0.7672383073496646,ILLINOIS,IL,MASON,REPUBLICAN,6766.0,0.6878510198049069,REPUBLICAN,6486.0,0.6256552574776442,#970D03,both,6.219576232726276,Stayed Republican
54057,0.7651999999999972,WEST VIRGINIA,WV,MINERAL,REPUBLICAN,12872.0,0.7799875699192045,REPUBLICAN,11564.0,0.7843306814251124,#970D03,both,-0.4343111505907937,Stayed Republican
46123,0.7646210268948649,SOUTH DAKOTA,SD,TRIPP,REPUBLICAN,2696.0,0.8015578635014837,REPUBLICAN,2630.0,0.7866920152091255,#970D03,both,1.4865848292358264,Stayed Republican
34031,0.7640966386554615,NEW JERSEY,NJ,PASSAIC,DEMOCRAT,223707.0,0.5770807350686389,DEMOCRAT,194802.0,0.5993726963788872,#030D97,both,-2.2291961310248354,Stayed Democrat
17191,0.7633256880733928,ILLINOIS,IL,WAYNE,REPUBLICAN,8486.0,0.845628093330191,REPUBLICAN,8261.0,0.8433603679941896,#970D03,both,0.22677253360013916,Stayed Republican
38073,0.7633255269320856,NORTH DAKOTA,ND,RANSOM,REPUBLICAN,2454.0,0.5778321108394459,REPUBLICAN,2359.0,0.512929207291225,#970D03,both,6.490290354822081,Stayed Republican
13133,0.7630434782608684,GEORGIA,GA,GREENE,REPUBLICAN,11247.0,0.6284342491331022,REPUBLICAN,8852.0,0.6201988251242657,#970D03,both,0.8235424008836478,Stayed Republican
48197,0.7624749999999995,TEXAS,TX,HARDEMAN,REPUBLICAN,1580.0,0.8417721518987342,REPUBLICAN,1513.0,0.797752808988764,#970D03,both,4.401934290997023,Stayed Republican
28021,0.7623076923076919,MISSISSIPPI,MS,CLAIBORNE,DEMOCRAT,4449.0,0.8478309732524163,DEMOCRAT,4272.0,0.8679775280898876,#030D97,both,-2.0146554837471298,Stayed Democrat
28017,0.7621645021645009,MISSISSIPPI,MS,CHICKASAW,REPUBLICAN,8141.0,0.5128362609016092,REPUBLICAN,7890.0,0.5230671736375159,#970D03,both,-1.0230912735906705,Stayed Republican
42113,0.7611358574610251,PENNSYLVANIA,PA,SULLIVAN,REPUBLICAN,3595.0,0.7285118219749652,REPUBLICAN,3136.0,0.7305484693877551,#970D03,both,-0.20366474127898604,Stayed Republican
45029,0.7602813852813826,SOUTH CAROLINA,SC,COLLETON,REPUBLICAN,19283.0,0.5414095317118706,REPUBLICAN,17251.0,0.5269839429598284,#970D03,both,1.442558875204214,Stayed Republican
26157,0.7598272138228918,MICHIGAN,MI,TUSCOLA,REPUBLICAN,29445.0,0.6893190694515198,REPUBLICAN,25796.0,0.6629710032563189,#970D03,both,2.6348066195200914,Stayed Republican
13301,0.7578634361233488,GEORGIA,GA,WARREN,DEMOCRAT,2651.0,0.5541305167861185,DEMOCRAT,2334.0,0.5629820051413882,#030D97,both,-0.8851488355269721,Stayed Democrat
19179,0.7577657266811281,IOWA,IA,WAPELLO,REPUBLICAN,15633.0,0.60999168425766,REPUBLICAN,15149.0,0.5752854973925672,#970D03,both,3.470618686509286,Stayed Republican
22127,0.7576688453159016,LOUISIANA,LA,WINN,REPUBLICAN,6225.0,0.7420080321285141,REPUBLICAN,6372.0,0.7231638418079096,#970D03,both,1.884419032060447,Stayed Republican
1039,0.7573085339168465,ALABAMA,AL,COVINGTON,REPUBLICAN,17430.0,0.8368330464716007,REPUBLICAN,15940.0,0.8323086574654956,#970D03,both,0.45243890061050784,Stayed Republican
20117,0.7558152173913051,KANSAS,KS,MARSHALL,REPUBLICAN,5114.0,0.7291748142354322,REPUBLICAN,4673.0,0.7076824309865183,#970D03,both,2.1492383248913893,Stayed Republican
5117,0.7555333333333324,ARKANSAS,AR,PRAIRIE,REPUBLICAN,3495.0,0.7971387696709585,REPUBLICAN,3444.0,0.7273519163763066,#970D03,both,6.978685329465195,Stayed Republican
51530,0.755066666666666,VIRGINIA,VA,BUENA VISTA CITY,REPUBLICAN,2776.0,0.6711095100864554,REPUBLICAN,2407.0,0.5941005400914001,#970D03,both,7.700896999505524,Stayed Republican
48233,0.7547438752783981,TEXAS,TX,HUTCHINSON,REPUBLICAN,8773.0,0.8755271856833466,REPUBLICAN,8155.0,0.863519313304721,#970D03,both,1.2007872378625661,Stayed Republican
48263,0.7543103448275862,TEXAS,TX,KENT,REPUBLICAN,462.0,0.8896103896103896,REPUBLICAN,434.0,0.8294930875576036,#970D03,both,6.011730205278598,Stayed Republican
13291,0.7541592920353974,GEORGIA,GA,UNION,REPUBLICAN,15560.0,0.8130462724935733,REPUBLICAN,12063.0,0.8167122606316837,#970D03,both,-0.36659881381103654,Stayed Republican
16079,0.7541504178273017,IDAHO,ID,SHOSHONE,REPUBLICAN,6049.0,0.6969747065630683,REPUBLICAN,5120.0,0.6439453125,#970D03,both,5.3029394063068285,Stayed Republican
5111,0.753698924731183,ARKANSAS,AR,POINSETT,REPUBLICAN,7521.0,0.7868634490094403,REPUBLICAN,7722.0,0.7125097125097125,#970D03,both,7.435373649972776,Stayed Republican
22049,0.7529629629629655,LOUISIANA,LA,JACKSON,REPUBLICAN,7632.0,0.7067610062893082,REPUBLICAN,7464.0,0.692524115755627,#970D03,both,1.4236890533681157,Stayed Republican
39121,0.7521396396396405,OHIO,OH,NOBLE,REPUBLICAN,6343.0,0.8095538388775028,REPUBLICAN,6013.0,0.756527523698653,#970D03,both,5.302631517884981,Stayed Republican
26017,0.7510191082802551,MICHIGAN,MI,BAY,REPUBLICAN,60255.0,0.54974690897021,REPUBLICAN,52977.0,0.53472261547464,#970D03,both,1.5024293495569996,Stayed Republican
21105,0.7509490740740735,KENTUCKY,KY,HICKMAN,REPUBLICAN,2199.0,0.7794452023647113,REPUBLICAN,2157.0,0.7681965693092258,#970D03,both,1.1248633055485513,Stayed Republican
54029,0.7506783369803066,WEST VIRGINIA,WV,HANCOCK,REPUBLICAN,13800.0,0.7105797101449275,REPUBLICAN,12702.0,0.7013856085655802,#970D03,both,0.9194101579347302,Stayed Republican
34029,0.7502123142250526,NEW JERSEY,NJ,OCEAN,REPUBLICAN,341516.0,0.6375689572377282,REPUBLICAN,274362.0,0.6527106523498152,#970D03,both,-1.5141695112086961,Stayed Republican
51173,0.7499559471365663,VIRGINIA,VA,SMYTH,REPUBLICAN,14136.0,0.7755376344086021,REPUBLICAN,12890.0,0.756400310318076,#970D03,both,1.9137324090526153,Stayed Republican
28155,0.7498701298701302,MISSISSIPPI,MS,WEBSTER,REPUBLICAN,5395.0,0.7953660797034291,REPUBLICAN,5069.0,0.7843756164924048,#970D03,both,1.099046321102426,Stayed Republican
34013,0.7491949152542376,NEW JERSEY,NJ,ESSEX,DEMOCRAT,345311.0,0.7726947592170537,DEMOCRAT,310934.0,0.7745598744428078,#030D97,both,-0.1865115225754166,Stayed Democrat
26001,0.7487671232876723,MICHIGAN,MI,ALCONA,REPUBLICAN,7064.0,0.6862967157417894,REPUBLICAN,6198.0,0.6777992900935785,#970D03,both,0.8497425648210877,Stayed Republican
29073,0.7482743362831884,MISSOURI,MO,GASCONADE,REPUBLICAN,7923.0,0.7853085952290799,REPUBLICAN,7445.0,0.7615849563465413,#970D03,both,2.372363888253859,Stayed Republican
48193,0.7469282511210754,TEXAS,TX,HAMILTON,REPUBLICAN,4351.0,0.8310733164789703,REPUBLICAN,3620.0,0.8453038674033149,#970D03,both,-1.4230550924344554,Stayed Republican
20027,0.7468927789934369,KANSAS,KS,CLAY,REPUBLICAN,4182.0,0.7596843615494978,REPUBLICAN,3820.0,0.756806282722513,#970D03,both,0.28780788269847646,Stayed Republican
48293,0.7466230936819194,TEXAS,TX,LIMESTONE,REPUBLICAN,9095.0,0.7464540956569544,REPUBLICAN,7739.0,0.7489339707972607,#970D03,both,-0.24798751403062314,Stayed Republican
17145,0.7463348416289599,ILLINOIS,IL,PERRY,REPUBLICAN,10053.0,0.7274445439172387,REPUBLICAN,9853.0,0.6957271896884197,#970D03,both,3.171735422881894,Stayed Republican
22095,0.7461276595744674,LOUISIANA,LA,ST. JOHN THE BAPTIST,DEMOCRAT,21432.0,0.6337252706233669,DEMOCRAT,20743.0,0.6103745841970786,#030D97,both,2.3350686426288347,Stayed Democrat
